date_bin,TEMP,HUM,CO2,PM1,PM2.5,PM5,PM10,HCHO,VOC,NO2,NOISE,DOOR 1,WINDOW 1,WINDOW 2,VENT. TYPE,VENT. TIME,EXT. TEMP,EXT. HUM,EXT. PM2.5,EXT. PM10,EXT. NO2,EXT. CO
2024-07-23 02:05:00,"31,4","46,7",353,"1,4","1,48","1,48","1,48",0,874,"42,4",22,0,0,0,no ventilation,295,"21,6",75,8,16,35,"0,1"
2024-07-23 02:10:00,"31,4","46,9",350,"1,53","1,62","1,62","1,62",0,876,"42,1",23,0,0,0,no ventilation,300,"21,6",75,8,16,35,"0,1"
2024-07-23 02:15:00,"31,4","46,9",350,"1,53","1,62","1,62","1,62",0,879,"41,8",24,0,0,0,no ventilation,305,"21,6",75,8,16,35,"0,1"
2024-07-23 02:20:00,"31,4","46,9",346,"1,56","1,65","1,65","1,65",0,881,"41,8",23,0,0,0,no ventilation,310,"21,6",75,8,16,35,"0,1"
2024-07-23 02:25:00,"31,4","46,9",349,"1,56","1,65","1,65","1,65",0,882,42,23,0,0,0,no ventilation,315,"21,6",75,8,16,35,"0,1"
2024-07-23 02:30:00,"31,4",47,348,"1,4","1,48","1,48","1,48",0,885,"43,3",23,0,0,0,no ventilation,320,"21,5",74,8,16,35,"0,1"
2024-07-23 02:35:00,"31,4",47,346,"1,41","1,5","1,5","1,5",0,886,"37,2",23,0,0,0,no ventilation,325,"21,5",74,8,16,35,"0,1"
2024-07-23 02:40:00,"31,4",47,348,"1,65","1,75","1,75","1,75",0,888,"41,9",25,0,0,0,no ventilation,330,"21,5",74,8,16,35,"0,1"
2024-07-23 02:45:00,"31,4",47,346,"1,39","1,47","1,47","1,47",0,888,"40,3",23,0,0,0,no ventilation,335,"21,5",74,8,16,35,"0,1"
2024-07-23 02:50:00,"31,4",47,344,"1,55","1,64","1,64","1,64",0,890,"43,6",24,0,0,0,no ventilation,340,"21,5",74,8,16,35,"0,1"
2024-07-23 02:55:00,"31,4","47,1",342,"1,44","1,52","1,52","1,52",0,891,42,26,0,0,0,no ventilation,345,"21,5",74,8,16,35,"0,1"
2024-07-23 03:00:00,"31,4","47,1",341,"1,47","1,55","1,55","1,55",0,893,"42,3",22,0,0,0,no ventilation,350,"21,7",70,7,15,29,"0,1"
2024-07-23 03:05:00,"31,3","47,1",342,"1,44","1,53","1,53","1,53",0,895,"41,8",22,0,0,0,no ventilation,355,"21,7",70,7,15,29,"0,1"
2024-07-23 03:10:00,"31,4",47,349,"1,42","1,51","1,51","1,51",0,897,"42,1",25,0,0,0,no ventilation,360,"21,7",70,7,15,29,"0,1"
2024-07-23 03:15:00,"31,3","47,1",349,"1,58","1,67","1,67","1,67",0,898,44,24,0,0,0,no ventilation,365,"21,7",70,7,15,29,"0,1"
2024-07-23 03:20:00,"31,3","47,1",348,"1,43","1,51","1,51","1,51",0,901,43,22,0,0,0,no ventilation,370,"21,7",70,7,15,29,"0,1"
2024-07-23 03:25:00,"31,3","47,1",344,"1,41","1,48","1,48","1,48",0,903,"41,1",24,0,0,0,no ventilation,375,"21,7",70,7,15,29,"0,1"
2024-07-23 03:30:00,"31,3","47,2",344,"1,49","1,57","1,57","1,57",0,904,"44,8",26,0,0,0,no ventilation,380,"21,3",71,7,15,29,"0,1"
2024-07-23 03:35:00,"31,3","47,2",341,"1,58","1,67","1,67","1,67",0,904,"43,1",25,0,0,0,no ventilation,385,"21,3",71,7,15,29,"0,1"
2024-07-23 03:40:00,"31,3","47,4",341,"1,56","1,65","1,65","1,65",0,904,"42,4",23,0,0,0,no ventilation,390,"21,3",71,7,15,29,"0,1"
2024-07-23 03:45:00,"31,3","47,1",339,"1,5","1,59","1,59","1,59",0,906,"42,4",24,0,0,0,no ventilation,395,"21,3",71,7,15,29,"0,1"
2024-07-23 03:50:00,"31,3","47,2",342,"1,52","1,6","1,6","1,6",0,908,"42,4",24,0,0,0,no ventilation,400,"21,3",71,7,15,29,"0,1"
2024-07-23 03:55:00,"31,3","47,1",339,"1,45","1,54","1,54","1,54",0,911,"44,4",24,0,0,0,no ventilation,405,"21,3",71,7,15,29,"0,1"
2024-07-23 04:00:00,"31,3","47,2",338,"1,36","1,44","1,44","1,44",0,913,"43,1",26,0,0,0,no ventilation,410,"21,3",72,7,13,22,"0,2"
2024-07-23 04:05:00,"31,3","47,2",343,"1,46","1,55","1,55","1,55",0,914,"40,2",22,0,0,0,no ventilation,415,"21,3",72,7,13,22,"0,2"
2024-07-23 04:10:00,"31,3","47,4",342,"1,31","1,39","1,39","1,39",0,916,"43,2",23,0,0,0,no ventilation,420,"21,3",72,7,13,22,"0,2"
2024-07-23 04:15:00,"31,3","47,4",340,"1,39","1,47","1,47","1,47",0,916,"41,8",23,0,0,0,no ventilation,425,"21,3",72,7,13,22,"0,2"
2024-07-23 04:20:00,"31,2","47,4",340,"1,58","1,67","1,67","1,67",0,919,"42,1",24,0,0,0,no ventilation,430,"21,3",72,7,13,22,"0,2"
2024-07-23 04:25:00,"31,3","47,4",344,"1,32","1,39","1,39","1,39",0,919,"44,3",23,0,0,0,no ventilation,435,"21,3",72,7,13,22,"0,2"
2024-07-23 04:30:00,"31,3","47,4",341,"1,44","1,52","1,52","1,52",0,920,45,22,0,0,0,no ventilation,440,"21,3",73,7,13,22,"0,2"
2024-07-23 04:35:00,"31,2","47,5",341,"1,47","1,55","1,55","1,55",0,923,"44,6",23,0,0,0,no ventilation,445,"21,3",73,7,13,22,"0,2"
2024-07-23 04:40:00,"31,2","47,5",338,"1,48","1,57","1,57","1,57",0,923,"40,1",22,0,0,0,no ventilation,450,"21,3",73,7,13,22,"0,2"
2024-07-23 04:45:00,"31,2","47,6",339,"1,5","1,58","1,58","1,58",0,925,"41,3",24,0,0,0,no ventilation,455,"21,3",73,7,13,22,"0,2"
2024-07-23 04:50:00,"31,2","47,6",334,"1,39","1,47","1,47","1,47",0,927,"42,9",23,0,0,0,no ventilation,460,"21,3",73,7,13,22,"0,2"
2024-07-23 04:55:00,"31,2","47,6",332,"1,39","1,47","1,47","1,47",0,928,"42,7",21,0,0,0,no ventilation,465,"21,3",73,7,13,22,"0,2"
2024-07-23 05:00:00,"31,2","47,6",336,"1,47","1,55","1,55","1,55",0,928,"40,7",21,0,0,0,no ventilation,470,22,72,6,12,26,"0,2"
2024-07-23 05:05:00,"31,2","47,5",337,"1,32","1,4","1,4","1,4",0,930,"42,5",24,0,0,0,no ventilation,475,22,72,6,12,26,"0,2"
2024-07-23 05:10:00,"31,2","47,6",336,"1,39","1,47","1,47","1,47",0,932,"41,3",23,0,0,0,no ventilation,480,22,72,6,12,26,"0,2"
2024-07-23 05:15:00,"31,2","47,7",336,"1,28","1,36","1,36","1,36",0,932,"44,8",23,0,0,0,no ventilation,485,22,72,6,12,26,"0,2"
2024-07-23 05:20:00,"31,2","47,7",339,"1,4","1,48","1,48","1,48",0,933,"41,9",25,0,0,0,no ventilation,490,22,72,6,12,26,"0,2"
2024-07-23 05:25:00,"31,2","47,6",339,"1,4","1,48","1,48","1,48",0,932,"42,2",21,0,0,0,no ventilation,495,22,72,6,12,26,"0,2"
2024-07-23 05:30:00,"31,2","47,6",340,"1,5","1,58","1,58","1,58",0,934,"43,2",24,0,0,0,no ventilation,500,"23,8",65,6,12,26,"0,2"
2024-07-23 05:35:00,"31,2","47,5",339,"1,4","1,47","1,47","1,47",0,936,"42,7",22,0,0,0,no ventilation,505,"23,8",65,6,12,26,"0,2"
2024-07-23 05:40:00,"31,2","47,6",335,"1,47","1,55","1,55","1,55",0,937,"42,6",23,0,0,0,no ventilation,510,"23,8",65,6,12,26,"0,2"
2024-07-23 05:45:00,"31,2","47,6",335,"1,31","1,38","1,38","1,38",0,938,"42,6",22,0,0,0,no ventilation,515,"23,8",65,6,12,26,"0,2"
2024-07-23 05:50:00,"31,2","47,6",341,"1,33","1,41","1,41","1,41",0,939,"42,3",24,0,0,0,no ventilation,520,"23,8",65,6,12,26,"0,2"
2024-07-23 05:55:00,"31,2","47,6",334,"1,51","1,59","1,59","1,59",0,940,"39,6",24,0,0,0,no ventilation,525,"23,8",65,6,12,26,"0,2"
2024-07-23 06:00:00,"31,2","47,6",331,"1,39","1,47","1,47","1,47",0,941,"41,8",26,0,0,0,no ventilation,530,"24,8",61,6,14,26,"0,2"
2024-07-23 06:05:00,"31,2","47,6",334,"1,39","1,47","1,47","1,47",0,941,"42,8",24,0,0,0,no ventilation,535,"24,8",61,6,14,26,"0,2"
2024-07-23 06:10:00,"31,2","47,6",332,"1,43","1,52","1,52","1,52",0,943,"41,1",22,0,0,0,no ventilation,540,"24,8",61,6,14,26,"0,2"
2024-07-23 06:15:00,"31,2","47,6",330,"1,58","1,67","1,67","1,67",0,944,"43,4",22,0,0,0,no ventilation,545,"24,8",61,6,14,26,"0,2"
2024-07-23 06:20:00,"31,2","47,6",333,"1,36","1,44","1,44","1,44",0,945,44,23,0,0,0,no ventilation,550,"24,8",61,6,14,26,"0,2"
2024-07-23 06:25:00,"31,2","47,5",335,"1,46","1,54","1,54","1,54",0,946,"41,5",24,0,0,0,no ventilation,555,"24,8",61,6,14,26,"0,2"
2024-07-23 06:30:00,"31,2","47,5",335,"1,47","1,56","1,56","1,56",0,947,"41,3",23,0,0,0,no ventilation,560,"25,5",60,6,14,26,"0,2"
2024-07-23 06:35:00,"31,2","47,5",333,"1,48","1,57","1,57","1,57",0,948,"41,4",22,0,0,0,no ventilation,565,"25,5",60,6,14,26,"0,2"
2024-07-23 06:40:00,"31,2","47,4",331,"1,46","1,54","1,54","1,54",0,950,44,21,0,0,0,no ventilation,570,"25,5",60,6,14,26,"0,2"
2024-07-23 06:45:00,"31,2","47,4",330,"1,5","1,59","1,59","1,59",0,951,"43,3",24,0,0,0,no ventilation,575,"25,5",60,6,14,26,"0,2"
2024-07-23 06:50:00,"31,2","47,4",332,"1,42","1,51","1,51","1,51",0,953,"42,7",22,0,0,0,no ventilation,580,"25,5",60,6,14,26,"0,2"
2024-07-23 06:55:00,"31,2","47,5",333,"1,45","1,54","1,54","1,54",0,954,"43,4",22,0,0,0,no ventilation,585,"25,5",60,6,14,26,"0,2"
2024-07-23 07:00:00,"31,2","47,2",333,"1,48","1,57","1,57","1,57",27,956,38,22,0,0,0,no ventilation,590,"26,2",61,7,18,30,"0,2"
2024-07-23 07:05:00,"31,2","47,4",335,"1,39","1,47","1,47","1,47",0,957,"41,6",23,0,0,0,no ventilation,595,"26,2",61,7,18,30,"0,2"
2024-07-23 07:10:00,"31,2","47,5",334,"1,5","1,59","1,59","1,59",0,958,"39,9",23,0,0,0,no ventilation,600,"26,2",61,7,18,30,"0,2"
2024-07-23 07:15:00,"31,2","47,4",330,"1,43","1,52","1,52","1,52",0,958,"41,6",23,0,0,0,no ventilation,605,"26,2",61,7,18,30,"0,2"
2024-07-23 07:20:00,"31,2","47,2",335,"1,45","1,54","1,54","1,54",12,960,"41,1",25,0,0,0,no ventilation,610,"26,2",61,7,18,30,"0,2"
2024-07-23 07:25:00,"31,2","47,5",335,"1,47","1,55","1,55","1,55",0,962,"41,7",23,0,0,0,no ventilation,615,"26,2",61,7,18,30,"0,2"
2024-07-23 07:30:00,"31,2","47,4",336,"1,43","1,51","1,51","1,51",86,965,39,23,0,0,0,no ventilation,620,"27,1",55,7,18,30,"0,2"
2024-07-23 07:35:00,"31,2","47,1",337,"1,39","1,47","1,47","1,47",123,971,39,24,0,0,0,no ventilation,625,"27,1",55,7,18,30,"0,2"
2024-07-23 07:40:00,"31,3","47,1",335,"1,46","1,55","1,55","1,55",123,977,"39,1",24,0,0,0,no ventilation,630,"27,1",55,7,18,30,"0,2"
2024-07-23 07:45:00,"31,3","47,1",331,"1,5","1,58","1,58","1,58",123,978,"40,9",24,0,0,0,no ventilation,635,"27,1",55,7,18,30,"0,2"
2024-07-23 07:50:00,"31,3","47,5",330,"1,42","1,5","1,5","1,5",123,977,"41,1",25,0,0,0,no ventilation,640,"27,1",55,7,18,30,"0,2"
2024-07-23 07:55:00,"31,4","47,8",336,"1,39","1,47","1,47","1,47",135,977,"40,2",23,0,0,0,no ventilation,645,"27,1",55,7,18,30,"0,2"
2024-07-23 08:00:00,"31,4","48,2",340,"1,39","1,47","1,47","1,47",137,978,"42,4",23,0,0,0,no ventilation,650,"27,9",50,8,19,28,"0,2"
2024-07-23 08:05:00,"31,4",48,340,"1,39","1,47","1,47","1,47",184,980,"40,8",24,0,0,0,no ventilation,655,"27,9",50,8,19,28,"0,2"
2024-07-23 08:10:00,"31,4",48,338,"1,53","1,62","1,62","1,62",137,979,47,23,0,0,0,no ventilation,660,"27,9",50,8,19,28,"0,2"
2024-07-23 08:15:00,"31,4",48,334,"1,46","1,55","1,55","1,55",172,975,"42,1",24,0,0,0,no ventilation,665,"27,9",50,8,19,28,"0,2"
2024-07-23 08:20:00,"31,4","48,1",331,"1,4","1,48","1,48","1,48",109,967,"41,9",26,0,0,0,no ventilation,670,"27,9",50,8,19,28,"0,2"
2024-07-23 08:25:00,"31,4","48,2",334,"1,59","1,68","1,68","1,68",109,962,"46,7",22,0,0,0,no ventilation,675,"27,9",50,8,19,28,"0,2"
2024-07-23 08:30:00,"31,4","48,2",336,"1,45","1,53","1,53","1,53",86,959,"43,4",24,0,0,0,no ventilation,680,"28,9",43,8,19,28,"0,2"
2024-07-23 08:35:00,"31,4","48,2",335,"1,56","1,64","1,64","1,64",123,959,"43,4",24,0,0,0,no ventilation,685,"28,9",43,8,19,28,"0,2"
2024-07-23 08:40:00,"31,5","48,2",336,"1,5","1,59","1,59","1,59",61,958,"41,7",24,0,0,0,no ventilation,690,"28,9",43,8,19,28,"0,2"
2024-07-23 08:45:00,"31,5","48,2",332,"1,58","1,67","1,67","1,67",82,957,"42,4",25,0,0,0,no ventilation,695,"28,9",43,8,19,28,"0,2"
2024-07-23 08:50:00,"31,5","48,1",331,"1,63","1,72","1,72","1,72",25,957,"43,6",24,0,0,0,no ventilation,700,"28,9",43,8,19,28,"0,2"
2024-07-23 08:55:00,"31,5","48,3",333,"1,63","1,72","1,72","1,72",55,957,"43,6",23,0,0,0,no ventilation,705,"28,9",43,8,19,28,"0,2"
2024-07-23 09:00:00,"31,5","48,2",328,"1,59","1,68","1,68","1,68",27,956,41,23,0,0,0,no ventilation,710,"29,4",49,9,24,23,"0,2"
2024-07-23 09:05:00,"31,5","48,1",328,"1,88","1,98","1,98","1,98",12,957,"43,2",25,0,0,0,no ventilation,715,"29,4",49,9,24,23,"0,2"
2024-07-23 09:10:00,"31,5","48,2",328,"1,67","1,77","1,77","1,77",96,960,44,25,0,0,0,no ventilation,720,"29,4",49,9,24,23,"0,2"
2024-07-23 09:15:00,"31,5","48,1",330,"1,69","1,79","1,79","1,79",37,961,"42,5",24,0,0,0,no ventilation,725,"29,4",49,9,24,23,"0,2"
2024-07-23 09:20:00,"31,5",48,329,"1,69","1,79","1,79","1,79",82,962,"41,3",24,0,0,0,no ventilation,730,"29,4",49,9,24,23,"0,2"
2024-07-23 09:25:00,"31,5","48,2",332,"1,66","1,76","1,76","1,76",12,965,"43,2",23,0,0,0,no ventilation,735,"29,4",49,9,24,23,"0,2"
2024-07-23 09:30:00,"31,5","48,1",335,"1,6","1,69","1,69","1,69",82,965,43,25,0,0,0,no ventilation,740,"29,6",57,9,24,23,"0,2"
2024-07-23 09:35:00,"31,5",48,331,"1,71","1,8","1,8","1,8",86,967,"43,2",23,0,0,0,no ventilation,745,"29,6",57,9,24,23,"0,2"
2024-07-23 09:40:00,"31,5",48,334,"1,65","1,74","1,74","1,74",96,968,43,23,0,0,0,no ventilation,750,"29,6",57,9,24,23,"0,2"
2024-07-23 09:45:00,"31,6",48,336,"1,61","1,7","1,7","1,7",109,971,"43,3",23,0,0,0,no ventilation,755,"29,6",57,9,24,23,"0,2"
2024-07-23 09:50:00,"31,6","47,8",331,"1,73","1,83","1,83","1,83",111,973,"42,6",25,0,0,0,no ventilation,760,"29,6",57,9,24,23,"0,2"
2024-07-23 09:55:00,"31,6",48,332,"1,59","1,68","1,68","1,68",96,973,"42,6",25,0,0,0,no ventilation,765,"29,6",57,9,24,23,"0,2"
2024-07-23 10:00:00,"31,6",48,331,"1,58","1,68","1,68","1,68",111,976,"39,6",24,0,0,0,no ventilation,770,"29,1",59,10,27,25,"0,2"
2024-07-23 10:05:00,"31,6",48,329,"1,72","1,82","1,82","1,82",109,977,42,21,0,0,0,no ventilation,775,"29,1",59,10,27,25,"0,2"
2024-07-23 10:10:00,"31,6",48,333,"1,67","1,77","1,77","1,77",123,980,"42,1",22,0,0,0,no ventilation,780,"29,1",59,10,27,25,"0,2"
2024-07-23 10:15:00,"31,6","47,8",334,"1,73","1,83","1,83","1,83",123,982,"43,9",25,0,0,0,no ventilation,785,"29,1",59,10,27,25,"0,2"
2024-07-23 10:20:00,"31,6","47,8",334,"1,64","1,73","1,73","1,73",123,984,"42,1",25,0,0,0,no ventilation,790,"29,1",59,10,27,25,"0,2"
2024-07-23 10:25:00,"31,6","47,8",332,"1,65","1,75","1,75","1,75",123,987,"42,8",23,0,0,0,no ventilation,795,"29,1",59,10,27,25,"0,2"
2024-07-23 10:30:00,"31,6","47,7",331,"1,8","1,9","1,9","1,9",164,990,"41,1",23,0,0,0,no ventilation,800,"29,3",58,10,27,25,"0,2"
2024-07-23 10:35:00,"31,6","47,7",322,"1,65","1,75","1,75","1,75",143,992,"45,3",22,0,0,0,no ventilation,805,"29,3",58,10,27,25,"0,2"
2024-07-23 10:40:00,"31,6","47,8",326,"1,77","1,87","1,87","1,87",150,995,"44,2",23,0,0,0,no ventilation,810,"29,3",58,10,27,25,"0,2"
2024-07-23 10:45:00,"31,6","47,8",323,"1,69","1,79","1,79","1,79",172,995,"45,4",22,0,0,0,no ventilation,815,"29,3",58,10,27,25,"0,2"
2024-07-23 10:50:00,"31,6","47,8",322,"1,8","1,91","1,91","1,91",123,997,43,21,0,0,0,no ventilation,820,"29,3",58,10,27,25,"0,2"
2024-07-23 10:55:00,"31,6","47,8",328,"1,7","1,79","1,79","1,79",147,997,"44,1",25,0,0,0,no ventilation,825,"29,3",58,10,27,25,"0,2"
2024-07-23 11:00:00,"31,6","48,1",330,"1,7","1,8","1,8","1,8",150,998,"44,1",23,0,0,0,no ventilation,830,"29,5",59,10,27,25,"0,2"
2024-07-23 11:05:00,"31,6",48,330,"1,61","1,7","1,7","1,7",164,1000,"42,7",26,0,0,0,no ventilation,835,"29,5",59,10,27,25,"0,2"
2024-07-23 11:10:00,"31,6","47,8",331,"1,77","1,88","1,88","1,88",184,1001,"46,7",24,0,0,0,no ventilation,840,"29,5",59,10,27,25,"0,2"
2024-07-23 11:15:00,"31,6","47,8",329,"1,84","1,95","1,95","1,95",205,1006,"43,6",25,0,0,0,no ventilation,845,"29,5",59,10,27,25,"0,2"
2024-07-23 11:20:00,"31,6","48,1",327,"1,75","1,85","1,85","1,85",147,1010,"42,8",24,0,0,0,no ventilation,850,"29,5",59,10,27,25,"0,2"
2024-07-23 11:25:00,"31,6",48,324,"1,68","1,77","1,77","1,77",205,1013,"44,6",23,0,0,0,no ventilation,855,"29,5",59,10,27,25,"0,2"
2024-07-23 11:30:00,"31,6","48,2",322,"1,67","1,77","1,77","1,77",197,1018,"45,4",23,0,0,0,no ventilation,860,"29,7",58,10,27,25,"0,2"
2024-07-23 11:35:00,"31,6","48,2",321,"1,79","1,89","1,89","1,89",232,1019,"44,4",23,0,0,0,no ventilation,865,"29,7",58,10,27,25,"0,2"
2024-07-23 11:40:00,"31,6","48,1",320,"1,71","1,81","1,81","1,81",221,1022,"44,1",23,0,0,0,no ventilation,870,"29,7",58,10,27,25,"0,2"
2024-07-23 11:45:00,"31,6","48,2",314,"1,74","1,84","1,84","1,84",246,1027,"46,4",24,0,0,0,no ventilation,875,"29,7",58,10,27,25,"0,2"
2024-07-23 11:50:00,"31,6",48,318,"1,74","1,84","1,84","1,84",246,1028,"45,8",25,0,0,0,no ventilation,880,"29,7",58,10,27,25,"0,2"
2024-07-23 11:55:00,"31,6","48,2",323,"1,61","1,71","1,71","1,71",246,1029,"42,1",25,0,0,0,no ventilation,885,"29,7",58,10,27,25,"0,2"
2024-07-23 12:00:00,"31,6","48,3",322,"1,85","1,96","1,96","1,96",246,1029,44,22,0,0,0,no ventilation,890,"29,9",57,10,27,25,"0,2"
2024-07-23 12:05:00,"31,6","48,2",325,"1,73","1,83","1,83","1,83",246,1027,"45,4",23,0,0,0,no ventilation,895,"29,9",57,10,27,25,"0,2"
2024-07-23 12:10:00,"31,6","48,1",327,"1,76","1,85","1,85","1,85",246,1027,46,24,0,0,0,no ventilation,900,"29,9",57,10,27,25,"0,2"
2024-07-23 12:15:00,"31,6","48,5",328,"1,77","1,87","1,87","1,87",246,1029,"42,4",24,0,0,0,no ventilation,905,"29,9",57,10,27,25,"0,2"
2024-07-23 12:20:00,"31,6","48,3",316,"1,73","1,83","1,83","1,83",246,1029,"46,9",24,0,0,0,no ventilation,910,"29,9",57,10,27,25,"0,2"
2024-07-23 12:25:00,"31,6","48,3",326,"1,66","1,75","1,75","1,75",246,1032,"45,4",25,0,0,0,no ventilation,915,"29,9",57,10,27,25,"0,2"
2024-07-23 12:30:00,"31,6","48,3",323,"1,67","1,77","1,77","1,77",273,1035,43,22,0,0,0,no ventilation,920,"30,2",57,10,27,25,"0,2"
2024-07-23 12:35:00,"31,6","48,5",328,"1,69","1,79","1,79","1,79",246,1037,"43,5",26,0,0,0,no ventilation,925,"30,2",57,10,27,25,"0,2"
2024-07-23 12:40:00,"31,6","48,5",327,"1,83","1,93","1,93","1,93",246,1037,"44,2",22,0,0,0,no ventilation,930,"30,2",57,10,27,25,"0,2"
2024-07-23 12:45:00,"31,6","48,3",327,"1,72","1,82","1,82","1,82",270,1038,"42,8",22,0,0,0,no ventilation,935,"30,2",57,10,27,25,"0,2"
2024-07-23 12:50:00,"31,6","48,5",328,"1,91","2,02","2,02","2,02",246,1039,"44,2",25,0,0,0,no ventilation,940,"30,2",57,10,27,25,"0,2"
2024-07-23 12:55:00,"31,6","48,3",326,"1,85","1,96","1,96","1,96",246,1042,"42,2",25,0,0,0,no ventilation,945,"30,2",57,10,27,25,"0,2"
2024-07-23 13:00:00,"31,6","48,5",327,"1,97","2,09","2,09","2,09",258,1043,"43,6",24,0,0,0,no ventilation,950,30,57,10,27,25,"0,2"
2024-07-23 13:05:00,"31,6","48,5",318,"1,79","1,89","1,89","1,89",295,1048,"39,8",25,0,0,0,no ventilation,955,30,57,10,27,25,"0,2"
2024-07-23 13:10:00,"31,6","48,5",312,"1,93","2,04","2,04","2,04",246,1047,"42,7",24,0,0,0,no ventilation,960,30,57,10,27,25,"0,2"
2024-07-23 13:15:00,"31,6","48,6",316,"1,9","2,01","2,01","2,01",246,1049,"43,3",23,0,0,0,no ventilation,965,30,57,10,27,25,"0,2"
2024-07-23 13:20:00,"31,6","48,7",318,"1,91","2,02","2,02","2,02",273,1049,"44,9",25,0,0,0,no ventilation,970,30,57,10,27,25,"0,2"
2024-07-23 13:25:00,"31,6","48,6",323,"1,77","1,87","1,87","1,87",287,1051,"43,1",23,0,0,0,no ventilation,975,30,57,10,27,25,"0,2"
2024-07-23 13:30:00,"31,6","48,6",323,"2,01","2,13","2,13","2,13",283,1053,"41,9",23,0,0,0,no ventilation,980,"30,1",56,10,27,25,"0,2"
2024-07-23 13:35:00,"31,6","48,8",318,"1,91","2,02","2,02","2,02",287,1056,"42,2",25,0,0,0,no ventilation,985,"30,1",56,10,27,25,"0,2"
2024-07-23 13:40:00,"31,6",49,316,"1,88","1,99","1,99","1,99",259,1056,"46,7",26,0,0,0,no ventilation,990,"30,1",56,10,27,25,"0,2"
2024-07-23 13:45:00,"31,6","48,8",318,"1,83","1,94","1,94","1,94",344,1059,"38,2",24,0,0,0,no ventilation,995,"30,1",56,10,27,25,"0,2"
2024-07-23 13:50:00,"31,6",49,319,"1,89",2,2,2,295,1060,"43,7",24,0,0,0,no ventilation,1000,"30,1",56,10,27,25,"0,2"
2024-07-23 13:55:00,"31,6","48,8",319,"2,02","2,14","2,14","2,14",314,1061,"43,4",21,0,0,0,no ventilation,1005,"30,1",56,10,27,25,"0,2"
2024-07-23 14:00:00,"31,6","48,8",322,"2,07","2,19","2,19","2,19",332,1063,"46,4",23,0,0,0,no ventilation,1010,"30,2",55,10,27,25,"0,2"
2024-07-23 14:05:00,"31,6","48,8",321,"1,76","1,86","1,86","1,86",355,1065,"42,3",24,0,0,0,no ventilation,1015,"30,2",55,10,27,25,"0,2"
2024-07-23 14:10:00,"31,6",49,318,"1,82","1,92","1,92","1,92",344,1068,"42,9",23,0,0,0,no ventilation,1020,"30,2",55,10,27,25,"0,2"
2024-07-23 14:15:00,"31,6",49,315,"2,07","2,19","2,19","2,19",314,1066,"45,3",24,0,0,0,no ventilation,1025,"30,2",55,10,27,25,"0,2"
2024-07-23 14:20:00,"31,6","48,8",313,"2,01","2,12","2,12","2,12",332,1067,44,22,0,0,0,no ventilation,1030,"30,2",55,10,27,25,"0,2"
2024-07-23 14:25:00,"31,6",49,311,"2,03","2,15","2,15","2,15",355,1068,"41,8",24,0,0,0,no ventilation,1035,"30,2",55,10,27,25,"0,2"
2024-07-23 14:30:00,"31,6","48,7",311,"1,88","1,99","1,99","1,99",355,1066,"42,3",24,0,0,0,no ventilation,1040,"30,1",54,10,27,25,"0,2"
2024-07-23 14:35:00,"31,6",49,312,"2,04","2,15","2,15","2,15",295,1068,"43,5",25,0,0,0,no ventilation,1045,"30,1",54,10,27,25,"0,2"
2024-07-23 14:40:00,"31,6",49,314,"1,88","1,99","1,99","1,99",341,1070,"43,4",25,0,0,0,no ventilation,1050,"30,1",54,10,27,25,"0,2"
2024-07-23 14:45:00,"31,6","49,1",316,"1,99","2,11","2,11","2,11",307,1070,"43,2",23,0,0,0,no ventilation,1055,"30,1",54,10,27,25,"0,2"
2024-07-23 14:50:00,"31,6","49,1",318,"1,9",2,2,2,369,1070,46,23,0,0,0,no ventilation,1060,"30,1",54,10,27,25,"0,2"
2024-07-23 14:55:00,"31,6",49,312,"1,96","2,07","2,07","2,07",369,1072,"46,6",25,0,0,0,no ventilation,1065,"30,1",54,10,27,25,"0,2"
2024-07-23 15:00:00,"31,6",49,311,2,"2,11","2,11","2,11",369,1073,"43,1",25,0,0,0,no ventilation,1070,30,53,8,18,7,"0,1"
2024-07-23 15:05:00,"31,6","49,1",311,"2,11","2,23","2,23","2,23",369,1077,"43,6",22,0,0,0,no ventilation,1075,30,53,8,18,7,"0,1"
2024-07-23 15:10:00,"31,6","48,8",309,"2,02","2,14","2,14","2,14",369,1078,"42,1",25,0,0,0,no ventilation,1080,30,53,8,18,7,"0,1"
2024-07-23 15:15:00,"31,6",49,311,"1,8","1,91","1,91","1,91",369,1079,"42,6",24,0,0,0,no ventilation,1085,30,53,8,18,7,"0,1"
2024-07-23 15:20:00,"31,6",49,312,"2,08","2,2","2,2","2,2",369,1079,"42,9",23,0,0,0,no ventilation,1090,30,53,8,18,7,"0,1"
2024-07-23 15:25:00,"31,6","49,1",316,"1,88","1,98","1,98","1,98",369,1079,41,23,0,0,0,no ventilation,1095,30,53,8,18,7,"0,1"
2024-07-23 15:30:00,"31,6",49,316,"1,97","2,09","2,09","2,09",369,1078,"44,6",24,0,0,0,no ventilation,1100,"30,2",51,8,18,7,"0,1"
2024-07-23 15:35:00,"31,7","49,1",311,"1,94","2,05","2,05","2,05",355,1079,"46,3",25,0,0,0,no ventilation,1105,"30,2",51,8,18,7,"0,1"
2024-07-23 15:40:00,"31,7","49,1",310,"2,14","2,26","2,26","2,26",332,1082,"42,9",23,0,0,0,no ventilation,1110,"30,2",51,8,18,7,"0,1"
